"","ID","CAMPAIGN","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","SITE_CODE","SAMPLE_DATE","SAMPLE_MATRIX","SAMPLE_SPECIES","SAMPLE_SPECIES_LIFESTAGE","SAMPLE_TISSUE","SAMPLE_REMARK","SAMPLING_METHOD","SAMPLING_DEPTH_VALUE","SAMPLING_DEPTH_UNIT","SAMPLING_REMARK","SAMPLING_PROTOCOL_ID","SUBSAMPLE","SAMPLE_ID_ORG","FRACTION","FRACTION_PROTOCOL_ID","EXTRACTION_METHOD","EXTRACTION_PROTOCOL_ID","ANALYTICAL_METHOD","ANALYTICAL_PROTOCOL_ID","DATA_TYPE","MEASURED_CATEGORY","MEASURED_TYPE","STRESSOR_NAME","CAS_RN","MEASURED_FLAG","MEASURED_VALUE","MEASURED_UNIT","LOQ_VALUE","LOQ_UNIT","LOD_VALUE","LOD_UNIT","MEASURED_REFERENCE_ID","ORGANISATION","ENTERED_BY.x","ENTERED_DATE.x","COMMENTS.x","YEAR","MONTH","SEASON","LOG_MEASURED_VALUE","SITE_NAME","SITE_GEOGRAPHIC_FEATURE","SITE_GEOGRAPHIC_FEATURE_ID","SITE_GEOGRAPHIC_FEATURE_SUB","SITE_GEOGRAPHIC_FEATURE_SUB_ID","COUNTRY","AREA","LATITUDE","LONGITUDE","COORDINATE_SYSTEM","ALTITUDE_VALUE","ALTITUDE_UNIT","ENTERED_BY.y","ENTERED_DATE.y","COMMENTS.y"
"138",21261,"Vm_ANNE","Aquatic","Freshwater","002-44537",2017-06-01,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"NS-ISO 5667-4A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,32,NA,NA,"µg/l",NA,"µg/l",1,"Statsskog","UNKNOWN","2025-02-26","LOD/LOQ Missing",2017,6,"Summer",1.50514997831991,"Kvernbekken ved E6 (St.C)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",62.2228634181557,9.55132954495619,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"139",112088,"Vm_ANNE","Aquatic","Marine/Salt Water","02.61-111006",2022-05-03,"Sediment","Not relevant","Not relevant","Not relevant","Mob4c","Point",0.5,"m","Mob4c","NS-EN ISO 5667-19B",1,"1","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,16,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Rådgivende Biologer AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2022,5,"Spring",1.20411998265592,"Mongstad (Mob 4c)","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",60.8011800007738,5.08292001365136,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"140",104608,"Vm_ANNE","Aquatic","Marine/Salt Water","02.01-105221",2019-02-23,"Sediment","Not relevant","Not relevant","Not relevant","C5","Point",0.5,"m","C5","NS-EN ISO 5667-19B",1,"1","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 11885","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,40.7,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Rådgivende Biologer AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2019,2,"Winter",1.60959440922522,"Salvaagvika, C5","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",58.2287500007226,6.63503000422296,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"141",18801,"Vm_ANNE","Aquatic","Freshwater","005-42552",2024-10-09,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",0.5,"m","Not relevant","UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2.8,NA,NA,"µg/l",NA,"µg/l",1,"Eurofins Environment Testing Norway (Moss)","UNKNOWN","2025-02-26","LOD/LOQ Missing",2024,10,"Fall",0.447158031342219,"Kjernesbekken KJE 1","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.7475558028229,10.7285845771059,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"142",31668,"Vm_ANNE","Aquatic","Freshwater","121-44807",1983-04-11,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,3370,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",1983,4,"Spring",3.52762990087134,"Bjoernlivatnet, utloep","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",63.129614170273,9.68855455016865,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"143",113821,"Vm_ANNE","Aquatic","Marine/Salt Water","03.01-112571",2021-11-16,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",7.5,"m","Not relevant","NS-EN ISO 5667-19B",1,"1","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,140,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Eurofins/Rambøll","UNKNOWN","2025-02-26","LOD/LOQ Missing",2021,11,"Fall",2.14612803567824,"Aspevaagen Del 2-02 - grabb","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",62.4681163693312,6.13086332372676,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"144",99974,"Vm_ANNE","Aquatic","Freshwater","003-102306",2021-01-21,"Fresh water","Not relevant","Not relevant","Not relevant","ICP-SFMS Metaller i ferskvann bassengvann drikkevann  ingen oppslutning","Point",0.05,"m","ICP-SFMS Metaller i ferskvann bassengvann drikkevann  ingen oppslutning","NS-ISO 5667-6:2014-1",1,"Gunnarsbybekken Øst ÅR Vann fra bekk","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2.03,NA,0.1,"µg/l",NA,"µg/l",1,"Bane NOR SF","UNKNOWN","2025-02-26",NA,2021,1,"Winter",0.307496037913213,"OEST AAR","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.3900244355608,10.6723839473184,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"145",72955,"Vm_ANNE","Aquatic","Freshwater","015-85081",2014-09-22,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"NS-ISO 5667-6:2014-1",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.54,NA,NA,"µg/l",NA,"µg/l",1,"NGI","UNKNOWN","2025-02-26","LOD/LOQ Missing",2014,9,"Fall",-0.267606240177031,"Dalselva, Oppstroems","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.5922253148057,9.65809194528324,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"146",98041,"Vm_ANNE","Aquatic","Marine/Salt Water","02.60-101630",2020-07-16,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-EN ISO 5667-19B",1,"Stasjonsverdi","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,151,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Rådgivende Biologer AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2020,7,"Summer",2.17897694729317,"Hattasteinen, C3","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.6257166692869,5.25273334596415,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"147",25615,"Vm_ANNE","Aquatic","Freshwater","002-44624",1998-08-13,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-ISO 5667-6:2014-1",1,"UF","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,370,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",1998,8,"Summer",2.56820172406699,"Orva ved veibru Litlstuvollen","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",62.6460400015462,11.3542500007726,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"148",34152,"Vm_ANNE","Aquatic","Freshwater","164-44891",1985-06-27,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2450,NA,NA,"µg/l",0.5,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,1985,6,"Summer",3.38916608436453,"Granheibekken ved innloep Langvatnet","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",67.1288000007366,16.0548699992513,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"149",79607,"Vm_ANNE","Aquatic","Marine/Salt Water","03.02-90168",2018-09-18,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-EN ISO 5667-19B",1,"Stasjonsverdi","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,3.1,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Åkerblå AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2018,9,"Fall",0.491361693834273,"Orholman, ORH-3","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",62.775050000801,6.77081000325709,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"150",112146,"Vm_ANNE","Aquatic","Marine/Salt Water","02.60-111079",2016-02-16,"Sediment","Not relevant","Not relevant","Not relevant","Prøvetaking av kobber og sink ved merdkant på oppdrettslokalitet  Storevikholmen 2016 og 2020.","Point",0.5,"m","Prøvetaking av kobber og sink ved merdkant på oppdrettslokalitet  Storevikholmen 2016 og 2020.","NS-EN ISO 5667-19B",1,"2","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,76,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2016,2,"Winter",1.88081359228079,"Storevikholmen Cu/Zn merdkant","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.8400000011335,5.30312001158503,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"151",61106,"Vm_ANNE","Aquatic","Freshwater","018-80324",2015-10-07,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"NS-ISO 5667-6A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.47,NA,1,"µg/l",0,"µg/l",1,"Norconsult","UNKNOWN","2025-02-26",NA,2015,10,"Fall",0.167317334748176,"Sagenbekken 4.10, E3","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",58.5373732213906,8.8634980577507,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"152",28132,"Vm_ANNE","Aquatic","Freshwater","142-44655",1980-09-05,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,4,NA,NA,"µg/l",0.5,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,1980,9,"Fall",0.602059991327962,"Urdalselva ovenfor samloep Folldalselva (K2)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",64.8223661101397,12.5267433866271,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"153",49864,"Vm_ANNE","Aquatic","Marine/Salt Water","01.21-59520",2014-07-28,"Salt water","Not relevant","Not relevant","Not relevant",NA,"Point",1,"m",NA,"NS-ISO 5667-9A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.62,NA,NA,"µg/l",NA,"µg/l",1,"Vannlaboratoriet AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2014,7,"Summer",0.209515014542631,"Kaldvellfjorden K1","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",58.2878833331549,8.43701666683072,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"154",52987,"Vm_ANNE","Aquatic","Marine/Salt Water","02.42-62116",2008-05-21,"Sediment","Not relevant","Not relevant","Not relevant","NIVA-analysemetode E 9-5","Point",2.5,"m","NIVA-analysemetode E 9-5","NS-EN ISO 5667-19B",1,"0_5","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 11885:2009","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,19.8,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2008,5,"Spring",1.29666519026153,"Karmsundet","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.3506000018036,5.31300001247541,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"155",99953,"Vm_ANNE","Aquatic","Marine/Salt Water","03.20-102297",2020-11-13,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-EN ISO 5667-19B",1,"Stasjonsverdi","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,45.1,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Åkerblå AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2020,11,"Fall",1.65417654187796,"Omsoeyholman","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",63.6295303144132,8.56736962560772,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"156",52782,"Vm_ANNE","Aquatic","Marine/Salt Water","01.01-61850",2015-05-01,"Sediment","Not relevant","Not relevant","Not relevant",NA,"Point",1,"m",NA,"NS-EN ISO 5667-19C",1,"112979","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 11885:2009","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,23,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2015,5,"Spring",1.36172783601759,"Langoeya","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.47350000111,10.3864999990841,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"157",50855,"Vm_ANNE","Aquatic","Freshwater","008-60882",2006-10-02,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,10,NA,NA,"µg/l",NA,"µg/l",1,NA,"UNKNOWN","2025-02-26","LOD/LOQ Missing",2006,10,"Fall",1,"Oeverlandselva ved Blomsterkroken (OeVE 8)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.9067348586707,10.558952045513,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"158",53583,"Vm_ANNE","Aquatic","Freshwater","005-62293",2011-11-22,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",19,"m",NA,"NS-ISO 5667-4A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,5.81,NA,0.033,"µg/l",0.01,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,2011,11,"Fall",0.764176132390331,"Tussetjern, St2","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",59.7640100008377,10.8283500001009,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"159",115360,"Vm_ANNE","Aquatic","Marine/Salt Water","02.61-113652",2011-05-20,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",5,"m","Not relevant","UKJENT",1,"N1101538","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,213,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"ALS Laboratory GROUP NORWAY (DRAMMEN","UNKNOWN","2025-02-26","LOD/LOQ Missing",2011,5,"Spring",2.32837960343874,"Florvaagen","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",60.4201670017866,5.24181701224706,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"160",35388,"Vm_ANNE","Aquatic","Freshwater","139-44920",1988-03-15,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",10,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,787,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",1988,3,"Spring",2.89597473235906,"Daudsjoeen","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",64.6373600013935,13.1005900004287,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"161",34572,"Vm_ANNE","Aquatic","Freshwater","164-44892",2007-09-15,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-ISO 5667-6:2014-1",1,"UF","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,22.1,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2007,9,"Fall",1.34439227368511,"Langvatnet, utloep Hellarmo","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",67.1684504795466,15.8874938929938,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"162",24635,"Vm_ANNE","Aquatic","Freshwater","121-44598",1986-04-09,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.8,NA,NA,"µg/l",0.5,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,1986,4,"Spring",0.255272505103306,"Orkla ved Bjoerset (St.5)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",63.0549561878325,9.6605597384751,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"163",91592,"Vm_ANNE","Aquatic","Marine/Salt Water","04.01-96701",2019-10-29,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-EN ISO 5667-19B",1,"Stasjonsverdi","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,3.4,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Åkerblå AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2019,10,"Fall",0.531478917042255,"HAL-REF","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",69.1470000005404,16.8629700001874,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"164",49014,"Vm_ANNE","Aquatic","Marine/Salt Water","03.63-59132",2012-10-16,"Sediment","Not relevant","Not relevant","Not relevant","Analysemetode: EPA metoder 200.7 (ICP-AES) og 200.8 (ICP-QMS/SFMS) (modifisert)","Point",3.5,"m","Analysemetode: EPA metoder 200.7 (ICP-AES) og 200.8 (ICP-QMS/SFMS) (modifisert)","NS-EN ISO 5667-19C",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,20.7,"mg/kg dw",0,"mg/kg t.v.",0.3,"mg/kg t.v.",1,"Akvaplan-niva AS","UNKNOWN","2025-02-26",NA,2012,10,"Fall",1.31597034545692,"Salten, Bliksvaer nord 14:4","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",67.3387500011409,13.9168999999168,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"165",106828,"Vm_ANNE","Aquatic","Marine/Salt Water","02.61-106645",2021-06-01,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-EN ISO 5667-19B",1,"S3","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,20,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"COWI AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2021,6,"Summer",1.30102999566398,"Hauglandsosen","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",60.428595183387,5.15848440080233,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"166",90666,"Vm_ANNE","Aquatic","Marine/Salt Water","01.01-96214",2019-10-16,"Sediment","Not relevant","Not relevant","Not relevant","4-6","Point",5,"m","4-6","UKJENT",1,"439-2019-11260838","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,20,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Eurofins Environment Testing Norway AS (Moss)","UNKNOWN","2025-02-26","LOD/LOQ Missing",2019,10,"Fall",1.30102999566398,"Indre Drammensfjord 2E V42","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.744757701285,10.2621396994759,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"167",42379,"Vm_ANNE","Aquatic","Freshwater","007-51734",2016-01-18,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"NS-ISO 5667-6A",1,"2016-00061-005","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 11885","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2.63,NA,NA,"µg/l",NA,"µg/l",1,"Oslo Kommune VAV","UNKNOWN","2025-02-26","LOD/LOQ Missing",2016,1,"Winter",0.419955748489758,"Hoffselva, hovedmaalestasjon","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.9241540064736,10.6780003070783,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"168",25278,"Vm_ANNE","Aquatic","Freshwater","002-44624",1997-04-20,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,130,NA,NA,"µg/l",0.5,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,1997,4,"Spring",2.11394335230684,"Orva ved veibru Litlstuvollen","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",62.6460400015462,11.3542500007726,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"169",25158,"Vm_ANNE","Aquatic","Freshwater","122-44618",2001-07-05,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2620,NA,NA,"µg/l",0.5,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,2001,7,"Summer",3.41830129131975,"Innloep slamdam Muggruva","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",62.7230800011209,11.293190000451,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"170",40319,"Vm_ANNE","Aquatic","Freshwater","002-50847",2023-09-21,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"NS-ISO 5667-6:2014-1",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.38,NA,NA,"µg/l",NA,"µg/l",1,"Multiconsult Norge AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2023,9,"Fall",0.139879086401236,"Terninga nedstroems Tobru (Ve.3)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",60.8706779400221,11.4458966094514,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"171",70604,"Vm_ANNE","Aquatic","Marine/Salt Water","01.01-83571",2022-10-17,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",0.5,"m","Not relevant","NS-EN ISO 5667-19B",1,"1","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,5.7,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Norconsult AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2022,10,"Fall",0.755874855672491,"Langoeya","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.4824600013809,10.3959199999753,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"172",71208,"Vm_ANNE","Aquatic","Freshwater","199-83916",2018-05-29,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"NS-ISO 5667-6:2014-1",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8","<",0.5,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2018,5,"Spring",-0.301029995663981,"Kjoselvdalen 1","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",69.7329805189537,19.1463071540028,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
